min,mean,max
220,265.6,330
220,265.4,321
219,264.2,320
219,263.9,319
218,263.2,316
218,262.3,308
218,261.2,301
217,260.2,299
217,259.6,296
217,258.3,289
217,257.0,283
216,256.3,280
216,255.9,279
216,254.9,278
216,254.6,277
216,254.2,277
215,253.5,276
215,253.1,276
215,252.5,275
215,252.0,275
214,251.2,274
214,250.8,274
214,250.2,274
214,249.6,273
213,248.8,273
212,247.9,272
212,247.7,272
212,247.0,272
212,246.3,271
211,245.5,271
211,244.3,270
211,243.6,270
210,243.0,270
210,242.3,270
209,241.7,269
209,241.3,269
209,241.0,269
209,240.5,268
209,240.1,268
208,239.4,267
208,239.0,267
208,238.5,266
207,237.8,265
207,237.4,264
207,236.9,263
207,236.6,263
207,235.9,262
206,235.6,262
206,231.33333333333334,245
246,279.0,321
232,277.5,321
221,275.7,320
220,275.0,320
220,274.7,319
220,274.4,319
220,273.8,319
220,273.4,319
219,272.7,318
218,272.2,318
218,272.3,318
218,271.8,317
219,272.0,317
220,272.1,317
221,272.0,317
221,272.0,317
222,271.8,316
223,272.0,316
223,271.8,316
224,271.7,316
224,271.3,314
224,271.1,313
225,271.1,312
225,270.8,312
226,270.7,311
226,270.6,312
226,270.3,311
227,270.4,311
227,270.3,311
228,270.3,310
228,270.3,310
228,270.3,310
229,270.3,310
229,270.1,309
230,270.0,309
230,270.0,309
231,269.6,308
231,269.4,308
232,269.4,308
232,269.2,307
233,269.2,307
233,269.1,307
233,268.9,307
233,268.8,307
233,268.8,307
233,268.5,307
233,268.4,306
233,268.3,306
233,268.2,306
233,268.1,306
233,268.0,306
233,267.8,306
234,267.8,306
234,267.9,305
234,267.7,304
234,267.7,304
234,267.4,303
234,267.4,303
234,267.3,302
234,267.3,302
234,267.4,302
235,267.3,301
235,267.2,301
235,266.9,300
235,266.9,300
236,267.1,300
236,267.0,299
237,267.0,299
237,267.0,299
237,267.0,299
237,267.0,298
238,267.1,298
238,267.2,298
238,267.2,298
238,267.4,298
238,267.1,298
239,267.4,299
239,267.5,299
239,267.6,299
239,267.7,300
239,267.6,300
239,267.6,301
239,267.6,301
239,267.8,301
239,267.7,302
239,267.7,302
239,267.6,303
239,267.7,303
239,267.8,304
239,267.8,304
239,267.7,304
238,267.7,304
238,267.7,303
238,267.7,303
237,267.7,303
237,267.5,302
237,267.5,302
237,267.3,300
237,267.4,300
237,267.2,300
237,267.3,300
237,267.5,300
237,267.5,299
237,267.5,299
237,267.4,299
237,267.6,299
237,267.9,298
237,268.4,297
237,269.0,296
237,269.4,296
237,269.3,296
237,269.4,296
237,269.6,296
237,270.5,298
237,276.3,340
237,283.7,396
237,294.5,480
237,327.7,764
237,364.3,981
238,387.2,1086
239,414.2,1102
239,457.5,1150
239,463.6,1164
239,466.5,1178
239,475.4,1176
240,519.3,1151
243,547.3,1128
254,579.7,1145
255,652.3,1244
259,658.1,1289
259,688.1,1369
259,708.9,1311
259,736.2,1246
259,826.6,1200
262,952.2,1218
264,1064.5,1273
266,1058.8,1310
268,1065.4,1347
270,1062.5,1426
273,1061.1,1520
277,1033.3,1557
304,1009.0,1483
402,1028.2,1466
742,1086.7,1509
754,1135.6,1527
744,1159.3,1555
751,1149.1,1556
761,1130.2,1482
793,1130.2,1431
853,1160.1,1574
892,1216.0,1684
887,1258.0,1709
966,1301.7,1683
947,1327.5,1613
933,1336.2,1699
935,1330.2,1706
901,1314.0,1683
856,1268.1,1636
801,1200.0,1597
757,1135.8,1568
738,1088.0,1544
710,1052.1,1485
679,1042.1,1384
615,1032.9,1303
580,1008.0,1220
565,989.0,1195
543,962.3,1228
545,944.3,1210
551,935.5,1237
573,911.2,1243
578,868.1,1221
541,820.9,1164
512,776.6,1101
512,750.5,1024
526,727.6,959
533,708.7,907
522,682.0,868
491,653.2,834
465,639.7,892
440,654.5,979
429,656.5,1111
459,661.4,1204
440,654.5,1105
424,628.6,960
407,606.0,935
399,602.2,949
383,589.7,850
373,582.6,797
364,580.7,759
348,580.7,1027
339,560.1,990
331,563.1,857
335,555.7,810
333,544.2,738
322,539.7,824
316,536.2,880
311,528.2,913
304,514.5,901
297,504.2,910
291,492.2,901
286,475.7,886
282,458.9,856
282,446.8,795
281,434.0,757
279,427.1,732
273,448.0,797
269,503.3,976
265,512.6,968
264,509.2,925
260,487.1,927
259,459.1,803
261,439.8,757
289,428.3,721
286,425.7,713
275,434.3,754
264,443.0,869
258,461.0,1129
261,464.3,1202
261,464.5,1122
252,482.7,1027
246,510.5,1187
255,529.5,1342
271,530.2,1236
270,516.9,968
268,505.6,830
265,498.9,793
264,490.5,762
265,491.6,748
266,495.5,737
267,496.2,771
268,488.0,751
274,488.5,739
282,496.5,764
286,511.0,802
284,545.6,829
281,555.5,867
279,554.8,909
277,547.7,945
275,518.0,897
274,512.7,852
278,507.7,809
285,499.0,767
292,494.7,739
295,503.6,719
297,522.0,707
304,544.3,710
305,558.6,800
311,555.1,777
325,547.2,739
329,547.1,709
332,544.0,674
333,538.5,651
334,540.9,643
336,545.4,694
358,544.8,729
380,546.7,759
404,551.2,723
400,544.8,713
391,529.1,674
383,513.4,647
377,501.9,609
367,490.2,584
360,475.2,572
357,465.5,567
354,457.3,562
353,447.8,559
353,438.7,557
355,428.7,553
353,418.9,551
348,408.5,549
345,401.1,549
344,395.0,557
344,395.6,559
330,401.4,559
308,398.7,554
300,388.8,550
293,380.0,547
283,375.0,544
278,371.4,541
279,365.3,539
273,358.5,536
268,353.6,532
254,349.5,529
267,347.1,517
258,344.5,510
251,340.1,496
245,341.0,477
240,334.8,457
234,332.7,436
238,330.8,426
246,318.8,419
253,314.7,421
236,313.5,441
248,313.2,440
253,315.2,434
260,317.1,439
260,320.5,456
260,323.9,449
261,324.7,448
261,324.6,434
261,324.7,422
261,325.9,409
262,325.7,406
262,327.3,404
262,327.3,404
262,326.2,400
262,323.8,398
263,321.8,397
264,320.7,396
264,323.2,395
265,323.0,396
265,322.4,397
266,323.3,395
266,324.3,394
267,325.3,393
267,324.9,392
267,325.7,393
266,327.1,393
266,328.1,409
266,328.8,421
267,328.6,425
267,327.8,430
268,327.6,438
268,327.0,443
268,326.8,451
268,323.2,451
267,320.2,450
266,318.6,449
264,317.0,448
263,315.6,447
260,313.6,446
258,312.3,445
256,310.8,444
254,309.3,443
253,307.5,440
253,305.2,436
253,303.7,431
253,302.9,429
253,301.0,424
253,299.0,420
253,297.0,415
252,295.5,413
252,294.0,411
252,292.0,406
252,290.6,399
252,289.9,394
252,289.0,391
252,288.2,387
252,287.2,383
252,286.7,380
252,286.1,375
252,285.7,372
252,284.5,368
252,283.7,364
252,282.6,359
251,281.3,354
251,280.3,349
251,279.1,342
251,278.3,338
251,277.5,336
251,276.7,333
250,275.7,331
250,275.0,329
250,274.2,324
250,273.5,320
253,279.6666666666667,316
207,257.9,387
207,257.9,387
207,257.8,387
207,257.6,387
207,257.6,387
207,257.4,387
207,257.1,387
206,256.7,386
206,256.6,386
206,256.4,386
206,256.3,386
206,256.4,386
206,256.3,385
205,255.9,385
205,255.8,385
205,255.8,385
205,255.8,385
205,255.8,385
205,255.9,385
204,255.6,384
204,255.4,384
204,255.0,384
204,255.1,384
204,255.2,384
204,255.2,384
204,254.9,384
204,254.7,384
203,254.3,384
203,254.2,384
203,254.2,384
203,254.1,384
203,254.1,384
203,254.0,384
203,253.9,384
203,253.9,384
203,254.0,384
203,253.9,384
203,253.8,384
202,253.6,384
202,253.6,384
202,253.5,383
202,253.5,383
202,253.6,383
202,253.3,383
202,253.2,383
202,253.2,383
202,253.1,383
202,253.0,383
202,253.0,383
202,252.9,383
202,252.8,383
202,252.9,383
202,252.9,383
202,253.0,383
202,253.0,383
202,253.0,383
202,253.1,383
202,253.0,383
202,252.9,383
201,252.7,383
201,252.7,383
201,252.7,383
201,252.7,383
201,252.7,383
201,252.8,383
201,252.8,383
200,252.7,383
200,252.7,383
200,252.5,383
200,252.5,383
200,252.5,383
200,252.5,383
200,252.6,383
200,252.6,383
200,252.6,383
200,252.6,383
200,252.5,383
200,252.5,383
200,252.5,383
200,252.5,383
200,252.4,383
200,252.4,383
200,252.3,383
200,252.3,383
200,252.3,383
200,252.3,383
200,252.3,383
200,252.4,383
200,252.5,383
200,252.5,383
200,252.5,383
200,252.4,383
200,252.4,383
200,252.4,383
200,252.5,383
200,252.5,383
200,252.5,383
200,252.4,383
200,252.4,383
200,252.4,383
200,252.4,383
200,252.5,383
200,252.5,383
200,252.5,383
200,252.5,383
200,252.5,383
201,252.6,383
201,252.6,383
201,252.8,383
201,252.9,383
201,253.5,384
201,253.9,385
201,254.8,388
202,256.2,395
203,259.3,413
204,261.9,426
204,264.8,439
206,323.2,1000
210,354.9,1285
214,361.9,1242
223,392.6666666666667,1323
231,400.6666666666667,1299
231,400.0,1335
232,428.6,1290
232,464.9,1259
233,504.3,1233
235,571.7,1248
235,575.8,1309
237,675.3,1380
239,732.1,1422
241,899.3,1443
242,944.8,1478
243,1010.4,1453
245,1080.0,1460
245,1123.2,1388
246,1210.1,1433
247,1285.6,1485
248,1314.2,1500
249,1298.0,1567
250,1302.0,1660
251,1316.0,1724
253,1302.7,1670
294,1296.9,1631
925,1374.3,1624
1108,1420.6,1670
1115,1435.3,1648
1130,1433.5,1645
1143,1427.2,1617
1153,1427.7,1725
1234,1442.3,1783
1300,1469.0,1813
1266,1484.9,1825
1240,1496.3,1843
1198,1500.7,1840
1156,1515.1,1780
1108,1512.7,1741
1066,1493.1,1712
1015,1473.5,1705
899,1435.6,1687
770,1387.9,1678
661,1341.7,1656
596,1301.9,1578
548,1254.9,1461
503,1202.7,1420
480,1164.5,1442
458,1116.0,1443
420,1077.5,1441
413,1051.3,1442
407,1037.3,1419
402,1037.8,1413
404,1004.8,1400
413,956.7,1373
425,889.2,1361
415,829.9,1376
388,778.5,1388
368,719.7,1375
359,663.8,1332
356,618.1,1186
348,598.2,1127
323,591.7,1230
295,591.6,1298
281,612.1,1310
325,623.4,1390
351,611.2,1319
335,601.4,1317
313,584.1,1311
285,540.4,1296
267,523.4,1270
265,519.7,1232
261,503.1,1164
254,486.4,1088
249,463.5,1010
244,441.3,965
239,413.9,891
233,395.8,833
227,379.9,771
226,371.0,720
225,374.3,783
223,370.5,833
221,364.8,833
220,356.4,793
219,354.5,773
218,346.2,693
218,345.6,660
217,340.4,595
217,337.4,560
216,351.2,685
215,388.6,878
215,443.6666666666667,1024
214,460.77777777777777,1058
215,442.8888888888889,1043
217,401.44444444444446,855
223,369.3333333333333,695
231,349.77777777777777,635
232,338.77777777777777,615
230,331.77777777777777,612
228,339.8888888888889,751
227,376.1111111111111,1100
226,405.44444444444446,1328
225,424.1111111111111,1325
224,441.6666666666667,1280
220,478.44444444444446,1268
219,511.3333333333333,1337
216,513.6666666666666,1296
215,494.6666666666667,1246
213,466.3333333333333,1170
211,429.1111111111111,1050
209,399.77777777777777,885
207,377.3333333333333,710
206,370.77777777777777,627
205,371.1111111111111,585
205,377.0,583
208,386.0,577
210,392.3333333333333,649
208,401.22222222222223,693
206,426.6666666666667,775
204,462.3333333333333,997
203,467.55555555555554,1080
202,473.0,1173
200,477.22222222222223,1170
199,470.3333333333333,1110
197,460.77777777777777,1040
196,452.8888888888889,955
195,468.125,875
195,450.625,705
205,443.25,590
213,438.875,591
222,440.75,580
224,439.875,610
232,443.125,630
235,431.5,590
235,425.75,565
237,422.375,535
238,417.5,516
240,415.5,539
240,417.5,618
241,421.875,663
244,421.0,632
249,412.75,607
253,399.125,585
264,388.875,571
258,379.375,564
252,382.625,553
248,379.125,547
247,366.25,535
244,358.125,520
244,351.0,495
242,353.25,480
240,347.75,480
240,341.375,480
237,334.0,477
235,321.625,476
239,311.25,474
241,304.625,472
250,302.5,463
261,305.125,456
252,305.875,445
258,305.75,437
258,304.625,420
250,304.875,400
249,301.125,399
248,294.5,396
246,291.25,393
245,290.625,392
242,288.25,385
237,286.5,372
234,285.0,360
230,285.875,388
230,284.375,396
229,279.5,384
228,277.0,379
228,276.625,376
227,276.25,366
225,277.0,373
231,274.75,370
232,268.44444444444446,356
232,264.6666666666667,342
231,262.1111111111111,337
230,260.6666666666667,330
228,259.77777777777777,329
226,258.8888888888889,328
226,258.1111111111111,327
225,259.1111111111111,326
224,261.1111111111111,324
224,266.25,322
224,266.375,324
224,268.25,330
223,269.625,340
223,271.625,352
223,274.5,375
223,277.0,388
222,278.375,400
222,278.5,410
222,278.875,415
221,277.375,411
221,277.25,411
221,276.75,410
221,271.8888888888889,408
220,272.55555555555554,418
220,272.3333333333333,420
220,272.0,420
219,271.55555555555554,419
219,270.8888888888889,418
219,270.22222222222223,417
218,269.3333333333333,417
218,269.0,415
218,268.55555555555554,414
218,268.1111111111111,413
217,267.8888888888889,413
217,267.22222222222223,411
217,267.22222222222223,410
216,266.44444444444446,408
216,266.1111111111111,407
216,265.8888888888889,406
215,265.55555555555554,404
215,265.3333333333333,403
215,265.1111111111111,403
215,264.8888888888889,402
214,264.44444444444446,401
214,264.0,400
214,263.6666666666667,398
214,263.22222222222223,396
214,262.8888888888889,395
213,262.22222222222223,393
213,262.0,393
213,261.77777777777777,393
212,261.3333333333333,392
212,261.22222222222223,392
211,260.8888888888889,392
210,260.8888888888889,392
210,260.44444444444446,391
210,260.3333333333333,391
210,260.0,390
210,259.55555555555554,390
210,259.6666666666667,390
210,259.44444444444446,389
209,259.3333333333333,389
209,259.1111111111111,389
209,259.0,389
209,259.0,389
208,258.77777777777777,388
208,258.55555555555554,388
208,258.3333333333333,388
208,258.1111111111111,387
208,258.0,387
208,236.0,270
546,685.6,964
546,682.2,960
546,678.7,955
546,675.4,950
545,671.3,944
545,667.6,940
545,663.9,935
545,660.5,930
545,657.3,927
545,654.5,925
544,651.0,924
543,647.7,922
541,644.5,921
541,641.5,919
539,638.2,918
539,635.4,915
538,632.6,912
537,629.9,909
537,627.0,904
536,624.4,898
536,622.5,892
536,621.0,887
535,619.9,884
534,617.8,877
533,615.8,868
531,614.0,859
530,611.7,847
530,609.5,834
529,607.6,822
528,605.7,813
527,603.9,803
527,602.7,795
527,601.2,792
526,599.8,790
526,598.1,787
526,597.4,785
525,596.3,782
525,595.2,778
525,594.4,775
525,593.6,773
524,592.8,770
524,592.0,766
524,591.0,761
523,590.0,758
523,588.9,754
522,587.8,748
522,586.8,743
521,585.3,736
521,583.9,728
520,582.8,722
520,581.9,718
520,580.9,714
520,580.4,713
520,579.5,712
520,579.0,711
520,578.2,711
520,577.6,710
520,577.5,710
520,576.7,709
520,576.5,710
520,576.1,709
519,575.4,708
519,574.7,708
518,573.9,706
517,573.2,705
517,572.4,704
517,572.0,704
517,571.3,703
517,570.7,702
517,570.0,701
517,569.4,700
517,569.1,701
517,568.3,699
517,567.6,700
517,567.1,699
516,566.3,698
516,565.7,698
514,565.1,698
514,564.5,696
514,564.1,696
514,563.9,696
514,563.7,696
514,563.4,696
514,563.4,696
513,563.0,695
512,562.4,695
512,562.5,695
512,562.4,694
512,562.1,694
512,562.1,694
512,561.9,694
512,561.9,694
512,562.1,694
512,562.3,693
511,562.6,693
510,562.8,692
510,563.0,692
510,563.2,691
510,563.9,691
510,564.1,690
510,564.5,690
510,565.1,690
511,565.4,690
512,566.0,690
513,566.7,690
514,566.8,689
515,567.3,689
517,568.1,689
518,569.0,689
518,570.3,689
519,571.6,689
520,573.5,688
523,575.6,688
524,578.1,687
524,582.8,693
524,611.4,973
523,642.0,1264
523,642.7,1256
526,649.8,1304
527,661.9,1385
527,709.6,1825
528,730.8,1976
531,732.1,1916
536,753.9,1953
554,777.2,1987
558,814.6,1969
561,850.3,1947
564,909.3,1938
566,1026.6,2033
570,1076.9,2033
574,1079.0,1870
582,1163.1,1854
590,1223.9,1980
604,1344.0,2179
624,1360.0,2337
630,1487.2,2351
631,1775.7,2388
631,1928.0,2782
634,1993.5,2578
635,2031.7,2668
637,2106.0,2860
648,2143.8,2889
726,2096.0,2755
814,1994.8,2662
1263,1977.7,2549
1664,2038.8,2570
1706,2054.2,2605
1793,2041.0,2414
1790,2008.7,2392
1655,1964.0,2361
1571,1961.3,2436
1601,1993.0,2573
1711,2074.3,2639
1687,2139.2,2689
1586,2177.6,2629
1482,2206.0,2640
1430,2236.1,2751
1377,2244.6,2780
1308,2212.8,2653
1255,2157.3,2631
1191,2068.2,2622
1112,1983.3,2607
1066,1895.7,2449
996,1811.2,2345
947,1743.8,2268
906,1700.8,2204
888,1651.7,2094
855,1602.1,2094
806,1532.5,2089
789,1460.5,2089
783,1422.9,2087
781,1404.3,2076
781,1354.8,1991
788,1297.6,1907
795,1233.2,1784
792,1178.7,1672
769,1133.3,1510
746,1089.2,1414
734,1040.0,1328
728,1002.5,1258
722,973.5,1205
713,950.1,1191
698,938.0,1239
684,943.4,1414
659,954.9,1508
643,954.7,1434
680,955.0,1485
672,967.5,1453
663,950.6,1363
656,923.1,1275
650,910.2,1201
642,907.6,1313
639,896.1,1391
635,872.5,1381
626,851.1,1296
617,831.2,1162
607,819.7,1116
596,816.9,1092
584,811.9,1191
574,806.7,1285
569,792.5,1260
565,776.2,1206
559,752.2,1107
554,736.6,1068
550,721.3,1037
549,707.7,1012
545,699.9,998
541,700.9,983
540,714.3,970
540,734.8,1102
540,746.5,1251
540,757.5,1167
536,770.7,1151
536,747.8,1139
536,726.7,1052
535,711.8,994
531,703.0,1000
526,702.0,1064
524,718.0,1256
521,739.2,1521
518,750.1,1604
515,750.9,1551
514,765.9,1479
513,796.4,1518
511,810.6,1728
509,790.9,1582
509,780.5,1430
509,761.0,1199
507,754.3,1114
507,746.9,1075
504,741.2,1056
503,742.0,1032
504,747.3,1064
508,752.0,1068
509,760.0,1075
510,763.7,1088
514,769.3,1104
518,787.8,1120
521,819.3,1176
520,836.3,1195
517,846.7,1228
515,843.1,1224
514,832.3,1193
511,825.6,1209
510,822.0,1202
511,818.6,1177
517,817.6,1124
523,819.1,1052
529,821.1,1046
532,833.9,1031
535,858.0,1087
540,864.1,1105
540,863.4,1062
542,862.6,1045
551,857.2,1005
557,847.7,972
561,848.2,1051
562,855.4,1117
567,861.0,1142
584,858.8,1125
621,857.4,1086
657,857.6,1091
641,847.1,1092
633,827.3,1059
625,807.9,1014
616,795.1,978
609,781.0,961
601,767.1,932
597,752.6,874
597,741.9,837
597,729.2,832
595,720.2,827
593,713.1,820
593,705.6,820
593,699.1,820
594,693.3,823
596,690.4,834
602,687.5,836
603,689.2,827
600,688.8,816
599,686.8,808
598,683.8,807
598,679.3,801
597,675.4,798
577,670.9,797
559,663.5,794
555,658.2,788
550,654.5,784
548,653.2,778
546,650.1,768
542,645.4,797
577,660.7,813
557,655.0,822
570,669.9,826
554,667.9,823
540,671.9,820
535,677.1,817
534,679.6,809
534,683.4,809
534,689.2,814
534,716.6,917
520,736.3,1092
514,731.8,1083
514,737.8,1107
514,760.7,1181
515,762.3,1151
522,767.7,1151
524,773.0,1150
524,775.6,1137
525,771.9,1113
531,774.9,1080
557,793.9,1039
565,796.9,1020
563,794.5,1005
562,795.0,994
562,795.8,988
561,797.2,981
560,797.6,978
560,804.6,974
560,803.5,971
559,802.1,967
558,800.4,963
558,798.6,958
557,796.7,949
557,795.8,944
557,795.4,939
556,795.9,932
556,793.1,917
556,789.2,910
555,783.3,903
555,778.0,900
554,775.5,898
554,771.9,897
554,767.1,896
554,764.1,895
554,761.0,894
554,758.1,893
558,756.4,891
558,753.4,886
559,750.5,880
559,747.5,875
556,743.9,874
553,740.8,873
552,737.7,872
552,735.6,870
552,733.0,868
554,730.0,868
553,726.1,865
552,720.5,862
552,713.1,859
550,707.2,853
550,703.0,848
551,699.3,844
550,695.3,841
550,692.8,838
549,689.8,835
548,686.4,829
548,683.2,823
547,679.2,818
547,674.4,811
547,670.1,805
547,665.9,796
546,663.3,790
546,660.5,783
546,657.7,776
569,658.6666666666666,769
75,86.2,102
75,86.1,102
75,86.1,102
75,86.0,102
75,86.0,102
75,86.0,101
75,85.9,101
75,85.8,101
75,85.6,100
75,85.3,99
75,85.2,99
75,85.1,99
75,85.1,99
75,85.0,99
75,84.9,99
75,84.7,98
75,84.6,98
75,84.8,98
75,84.7,98
75,84.8,98
75,84.9,98
75,84.9,98
75,85.1,98
75,85.4,98
75,85.6,97
75,86.0,98
75,86.4,101
75,86.5,101
75,86.9,103
75,87.1,103
75,87.2,103
75,86.7,103
75,86.8,103
75,87.0,103
75,87.1,103
75,87.3,103
75,87.1,103
75,87.2,103
75,87.1,103
75,87.2,103
75,87.1,103
75,87.0,103
75,86.9,103
75,86.8,103
75,86.7,103
75,86.7,103
75,86.7,103
75,86.7,103
74,86.6,103
73,86.6,103
73,86.6,103
73,86.5,102
73,86.4,101
75,86.5,100
75,86.2,100
75,86.1,99
75,86.2,99
75,86.5,99
75,86.5,99
75,86.6,99
75,86.6,99
75,86.5,99
76,86.6,99
76,86.8,101
74,86.6,101
72,86.0,101
70,85.8,101
69,85.9,101
69,86.0,101
69,86.1,101
69,86.2,101
69,86.3,101
70,86.5,101
73,86.9,101
76,87.4,102
77,87.6,102
77,88.0,103
77,88.3,103
77,88.8,104
77,88.5,104
78,89.0,104
79,89.3,104
80,89.9,104
80,90.6,104
80,91.1,105
80,91.5,106
81,92.2,107
81,92.8,108
81,93.9,109
83,94.6,110
84,95.1,110
84,95.6,111
84,96.3,113
84,97.5,115
85,98.5,115
87,99.3,116
88,99.2,117
90,99.6,115
86,99.6,112
83,99.2,114
83,100.3,118
87,102.4,127
93,106.8,162
92,108.5,173
92,108.4,168
92,108.5,168
89,108.7,175
89,109.6,176
89,112.1,186
89,119.2,219
88,129.8,281
87,144.7,362
87,158.4,430
87,171.4,462
87,186.3,475
88,196.8,458
90,219.3,516
97,239.9,533
96,267.7,511
95,289.4,531
92,307.6,538
87,328.9,559
88,343.5,563
87,342.5,583
88,330.0,616
102,320.3,648
166,321.9,660
185,336.6,652
206,362.2,633
215,387.8,614
186,398.0,594
166,399.4,573
153,393.0,587
151,384.2,609
149,371.6,616
145,355.6,598
146,344.1,565
150,333.0,541
153,315.1,526
148,296.1,491
138,279.5,471
128,270.4,466
121,265.9,524
117,258.1,548
112,250.2,565
108,243.6,572
100,232.1,564
93,223.4,540
88,211.8,484
85,195.8,379
82,183.9,295
82,173.2,238
81,165.2,221
81,158.8,206
81,154.5,206
81,148.2,186
80,143.0,198
77,139.0,203
72,133.2,198
70,128.3,188
67,123.2,177
64,121.3,168
63,118.3,159
62,118.0,193
61,117.8,217
60,114.7,216
60,112.4,219
75,111.2,207
85,113.3,185
83,116.2,169
81,117.6,155
79,117.1,154
78,114.5,157
76,110.2,158
76,110.1,153
75,114.1,149
74,112.2,150
72,108.7,152
71,107.0,152
70,108.5,149
70,108.5,146
70,106.0,145
72,102.8,144
74,101.9,145
69,99.3,142
65,95.3,135
64,93.1,132
63,91.8,128
70,91.1,120
72,90.7,123
73,90.2,129
72,88.3,117
71,86.6,107
71,87.0,114
70,88.0,120
66,88.3,125
64,89.6,125
69,93.9,136
71,99.6,175
70,101.6,193
69,100.0,178
69,98.1,166
68,97.8,169
68,98.8,181
68,97.2,169
67,94.9,155
67,94.0,144
67,100.4,234
67,104.2,291
66,101.9,272
66,95.0,202
66,92.8,180
66,90.7,173
66,88.7,161
66,87.2,151
66,85.4,135
66,84.6,123
66,84.1,112
66,83.7,111
65,83.8,117
65,82.9,115
65,81.6,107
65,81.4,103
65,82.0,101
65,82.0,99
65,81.8,99
65,82.0,97
65,82.3,99
65,83.3,105
65,84.6,114
65,85.8,119
65,85.7,117
65,85.6,117
65,85.8,116
65,86.2,119
65,86.3,121
65,86.2,121
65,86.6,124
65,87.1,127
65,86.9,131
65,86.5,135
65,86.2,139
65,85.8,139
65,85.7,139
65,85.6,139
65,86.0,137
65,85.9,134
65,86.0,128
65,86.1,125
65,86.5,123
64,86.5,118
64,86.3,109
64,86.3,106
64,87.4,121
64,87.8,133
64,88.4,137
64,88.2,135
64,87.7,129
64,87.0,122
64,87.2,118
64,87.0,114
64,86.7,110
64,86.6,106
64,86.2,102
64,86.1,101
64,85.6,100
64,85.4,98
64,86.1,98
64,87.8,111
64,89.0,123
64,89.7,130
64,91.3,142
64,92.1,144
64,90.9,144
60,89.6,144
63,89.7,144
63,89.0,139
70,89.2,134
70,88.3,129
69,87.8,123
67,87.5,120
67,87.2,118
66,87.2,116
66,87.2,120
66,85.5,119
66,84.6,119
66,83.1,119
66,82.9,118
66,82.7,116
66,81.8,113
66,81.4,111
66,81.0,109
67,80.7,108
67,80.5,108
67,80.2,108
67,79.7,108
67,79.2,108
67,79.0,107
67,78.7,105
67,78.5,103
67,78.5,101
67,77.8,98
66,77.3,97
65,76.8,96
67,76.8,96
67,76.9,96
67,77.5,96
67,77.9,96
67,79.6,97
67,79.7,96
67,79.9,96
67,80.1,96
67,80.3,96
67,80.3,95
67,80.4,95
67,80.6,95
67,80.6,95
67,80.7,95
67,80.7,95
67,80.6,94
67,80.6,94
67,80.6,95
67,80.5,95
67,80.5,95
67,80.5,95
67,80.3,94
67,80.4,94
67,80.5,94
67,80.6,95
67,80.7,96
67,81.0,97
67,81.1,98
67,81.2,99
67,81.3,100
67,81.3,100
67,81.3,100
68,81.4,100
68,81.3,100
68,81.5,100
68,81.6,100
68,81.7,100
68,82.1,100
68,82.4,100
68,82.7,100
68,82.8,100
68,83.0,100
68,83.3,100
68,83.2,100
68,83.2,100
68,83.3,99
68,83.6,99
68,83.6,99
68,83.6,99
68,83.7,99
68,83.6,99
68,83.5,99
68,83.4,99
68,83.3,99
68,83.2,99
68,83.2,99
68,83.1,100
68,83.1,100
68,83.1,101
68,83.0,101
68,83.1,102
80,90.33333333333333,102
21,42.3,73
21,42.3,73
21,42.4,74
21,42.4,74
21,42.4,74
21,42.4,74
21,42.5,74
21,42.7,75
21,42.7,75
21,42.8,75
21,42.8,75
21,42.8,75
21,42.9,75
21,43.0,76
21,43.0,76
21,43.1,76
21,43.1,76
21,43.2,77
21,43.2,77
21,43.4,77
21,43.5,77
21,43.5,77
21,43.7,78
21,43.7,78
21,43.7,78
21,43.8,78
21,43.8,78
21,43.9,78
21,44.1,79
21,44.1,79
21,44.1,79
21,44.2,79
21,44.2,79
21,44.2,79
21,44.3,79
21,44.5,80
21,44.5,80
21,44.5,80
21,44.5,80
21,44.6,80
21,44.6,80
21,44.6,80
21,44.7,81
21,44.8,81
21,44.9,81
21,44.9,81
21,44.9,81
21,45.0,82
21,45.1,82
21,45.1,82
21,45.1,82
26,45.6,82
26,46.3,83
26,46.5,83
26,46.7,83
26,46.7,83
26,46.7,83
26,46.7,83
26,46.8,83
26,46.8,83
26,47.0,83
26,47.1,83
26,47.4,84
26,47.6,84
26,47.8,84
26,48.0,84
26,48.2,84
26,48.2,84
26,48.4,85
26,48.6,85
26,48.7,85
26,48.8,85
26,49.4,85
27,49.5,85
27,50.8,85
27,51.2,85
27,51.3,86
27,51.4,86
27,51.5,86
27,52.0,86
27,52.9,86
27,53.1,86
30,54.7,87
30,57.6,87
30,59.3,87
30,60.7,89
30,62.0,94
30,62.9,96
30,63.2,96
30,63.3,97
30,63.3,97
30,63.4,97
30,63.9,97
30,64.2,97
30,64.3,97
30,64.8,97
30,67.0,97
30,68.4,97
30,68.5,97
30,68.9,97
30,69.6,97
30,71.2,97
30,72.2,97
31,73.8,102
32,76.8,128
35,79.0,143
35,82.4,150
38,83.8,143
41,83.1,137
43,83.5,139
43,85.5,144
45,89.6,170
45,98.4,214
45,105.6,246
45,115.3,260
48,137.1,379
54,167.1,505
64,173.7,381
69,201.6,420
69,238.4,669
70,251.5,725
73,272.7,750
82,263.5,553
88,275.6,689
102,263.6,560
109,266.7,589
149,280.5,609
161,296.0,600
145,325.5,583
136,302.5,564
136,319.0,548
139,321.0,517
159,317.8,492
